date,code,name,price
2026-03-21,001338,永顺泰,12.9
2026-03-21,002688,金河生物,6.17
2026-03-21,600769,祥龙电业,13.72
2026-03-21,002459,晶澳科技,12.5
2026-03-21,002166,莱茵生物,9.08
2026-03-21,603707,健友股份,9.83
2026-03-21,002056,横店东磁,21.73
2026-03-21,600007,中国国贸,20.33
2026-03-21,002587,奥拓电子,7.14
2026-03-21,000823,超声电子,15.88
2026-03-21,002427,尤夫股份,7.34
2026-03-21,600313,农发种业,8.42
2026-03-21,603328,依顿电子,12.3
2026-03-21,002181,粤 传 媒,10.81
2026-03-21,603002,宏昌电子,10.53
2026-03-21,601528,瑞丰银行,5.58
2026-03-21,000995,皇台酒业,15.35
2026-03-21,600703,三安光电,16.6
2026-03-21,000557,西部创业,5.01
2026-03-21,000695,滨海能源,13.41
2026-03-21,000524,岭南控股,12.99
2026-03-21,002068,黑猫股份,9.33
2026-03-21,603685,晨丰科技,28.39
2026-03-21,002579,中京电子,12.04
2026-03-21,002666,德联集团,5.71
2026-03-21,600152,维科技术,9.3
2026-03-21,000789,万年青,5.63
2026-03-21,600714,金瑞矿业,21.35
