date,code,name,price
2026-04-27,002858,力盛体育,15.53
2026-04-27,600428,中远海特,9.0
2026-04-27,000600,建投能源,9.21
2026-04-27,002611,东方精工,17.53
2026-04-27,601598,中国外运,6.06
2026-04-27,601187,厦门银行,7.74
2026-04-27,601898,中煤能源,17.37
2026-04-27,601398,工商银行,7.58
2026-04-27,000030,富奥股份,5.12
2026-04-27,603808,歌力思,10.47
2026-04-27,002972,科安达,12.97
2026-04-27,603327,福蓉科技,10.05
2026-04-27,600288,大恒科技,14.8
2026-04-27,002579,中京电子,12.69
2026-04-27,002678,珠江钢琴,5.79
2026-04-27,002350,北京科锐,13.85
2026-04-27,603218,日月股份,14.45
2026-04-27,605500,森林包装,8.98
2026-04-27,600236,桂冠电力,9.75
2026-04-27,000582,北部湾港,10.88
2026-04-27,600268,国电南自,15.02
2026-04-27,600007,中国国贸,21.53
2026-04-27,600135,乐凯胶片,10.43
