date,code,name,price
2026-05-15,002858,力盛体育,16.41
2026-05-15,002164,宁波东力,13.02
2026-05-15,003003,天元股份,13.58
2026-05-15,000546,金圆股份,7.05
2026-05-15,600712,南宁百货,6.2
2026-05-15,002446,盛路通信,10.62
2026-05-15,600879,航天电子,24.1
2026-05-15,001300,三柏硕,18.04
2026-05-15,002275,桂林三金,14.23
2026-05-15,002949,华阳国际,14.55
2026-05-15,000070,特发信息,20.45
2026-05-15,600241,时代万恒,9.69
2026-05-15,600490,鹏欣资源,8.65
2026-05-15,000949,新乡化纤,7.67
2026-05-15,600783,鲁信创投,21.76
2026-05-15,601677,明泰铝业,17.6
2026-05-15,603032,德新科技,22.58
2026-05-15,600268,国电南自,15.43
2026-05-15,600106,重庆路桥,6.01
2026-05-15,600722,金牛化工,13.91
