date,code,name,price
2026-06-04,002171,楚江新材,11.97
2026-06-04,603328,依顿电子,12.52
2026-06-04,600199,金种子酒,8.18
2026-06-04,002406,远东传动,8.41
2026-06-04,603335,迪生力,7.19
2026-06-04,002571,德力股份,12.0
2026-06-04,000712,锦龙股份,10.99
2026-06-04,600719,大连热电,9.29
2026-06-04,600203,福日电子,12.98
2026-06-04,600197,伊力特,12.36
2026-06-04,000823,超声电子,16.22
2026-06-04,002617,露笑科技,9.09
2026-06-04,603006,联明股份,13.84
2026-06-04,600996,贵广网络,9.08
2026-06-04,600226,亨通股份,6.08
2026-06-04,600969,郴电国际,11.19
2026-06-04,603685,晨丰科技,32.9
2026-06-04,600601,方正科技,12.67
2026-06-04,002012,凯恩股份,7.51
2026-06-04,002277,友阿股份,6.51
