date,code,name,price
2026-06-17,600192,长城电工,7.59
2026-06-17,603187,海容冷链,12.42
2026-06-17,603903,中持股份,12.27
2026-06-17,002358,森源电气,6.2
2026-06-17,603218,日月股份,11.17
2026-06-17,600475,华光环能,16.17
2026-06-17,002598,山东章鼓,7.31
2026-06-17,002632,道明光学,10.08
2026-06-17,002095,生 意 宝,13.77
2026-06-17,600497,驰宏锌锗,10.07
2026-06-17,600629,华建集团,17.29
2026-06-17,600143,金发科技,16.95
2026-06-17,603042,华脉科技,20.97
2026-06-17,002264,新 华 都,6.27
2026-06-17,000155,川能动力,13.46
2026-06-17,002212,天融信,6.32
2026-06-17,603366,日出东方,7.09
2026-06-17,000633,合金投资,5.35
2026-06-17,002340,格林美,7.63
2026-06-17,600128,苏豪弘业,8.68
2026-06-17,603327,福蓉科技,10.78
2026-06-17,001205,盛航股份,14.25
2026-06-17,002639,雪人集团,15.19
2026-06-17,600523,贵航股份,11.31
2026-06-17,002576,通达动力,16.11
2026-06-17,600560,金自天正,12.12
2026-06-17,603528,多伦科技,6.8
2026-06-17,002790,瑞尔特,5.95
2026-06-17,600961,株冶集团,27.16
2026-06-17,605050,福然德,10.34
2026-06-17,002383,合众思壮,7.37
2026-06-17,002765,蓝黛科技,8.06
2026-06-17,600148,长春一东,16.24
2026-06-17,002448,中原内配,13.2
2026-06-17,000612,焦作万方,11.03
2026-06-17,603928,兴业股份,15.52
2026-06-17,603515,欧普照明,18.73
2026-06-17,603300,海南华铁,5.12
2026-06-17,600879,航天电子,20.13
2026-06-17,600773,西藏城投,15.55
2026-06-17,600271,航天信息,7.11
2026-06-17,603088,宁波精达,10.7
2026-06-17,600929,雪天盐业,5.15
2026-06-17,002730,电光科技,30.81
2026-06-17,002519,银河电子,6.46
2026-06-17,601611,中国核建,11.36
2026-06-17,002438,江苏神通,15.9
2026-06-17,600571,信雅达,10.69
2026-06-17,603982,泉峰汽车,6.37
2026-06-17,002194,武汉凡谷,12.72
2026-06-17,600817,宇通重工,9.14
2026-06-17,600241,时代万恒,7.28
2026-06-17,603505,金石资源,19.82
2026-06-17,603098,森特股份,11.76
2026-06-17,603949,雪龙集团,16.74
2026-06-17,002342,巨力索具,10.42
2026-06-17,603915,国茂股份,16.12
2026-06-17,002559,亚威股份,10.31
2026-06-17,002394,联发股份,9.33
2026-06-17,600095,湘财股份,8.18
2026-06-17,000703,恒逸石化,12.78
2026-06-17,002373,千方科技,7.64
2026-06-17,603985,恒润股份,24.61
2026-06-17,000922,佳电股份,14.5
2026-06-17,002148,北纬科技,6.37
2026-06-17,603758,秦安股份,10.3
2026-06-17,000753,漳州发展,5.07
2026-06-17,603079,圣达生物,12.98
2026-06-17,002045,国光电器,8.73
2026-06-17,603356,华菱精工,18.68
2026-06-17,002248,华东数控,9.85
2026-06-17,600986,浙文互联,8.1
2026-06-17,603776,永安行,20.94
2026-06-17,600288,大恒科技,13.1
