date,code,name,price
2026-07-21,002166,莱茵生物,6.96
2026-07-21,002062,宏润建设,7.56
2026-07-21,002250,联化科技,16.26
2026-07-21,605008,长鸿高科,12.15
2026-07-21,002107,沃华医药,6.95
2026-07-21,600415,小商品城,10.43
2026-07-21,002624,完美世界,11.24
2026-07-21,600199,金种子酒,6.94
2026-07-21,000957,中通客车,9.8
2026-07-21,000739,普洛药业,20.47
2026-07-21,000973,佛塑科技,12.44
2026-07-21,000829,天音控股,8.29
2026-07-21,002918,蒙娜丽莎,9.35
2026-07-21,600721,百花医药,7.57
2026-07-21,600732,爱旭股份,12.44
2026-07-21,600848,上海临港,8.11
2026-07-21,605050,福然德,10.26
2026-07-21,002264,新 华 都,6.15
