date,code,name,price
2026-05-12,000036,华联控股,6.07
2026-05-12,600748,上实发展,5.48
2026-05-12,603960,克来机电,23.99
2026-05-12,603012,创力集团,9.55
2026-05-12,002009,天奇股份,26.96
2026-05-12,600222,太龙药业,7.44
2026-05-12,002599,盛通股份,7.24
2026-05-12,603331,百达精工,15.43
2026-05-12,000678,襄阳轴承,13.49
2026-05-12,600336,澳柯玛,8.18
2026-05-12,603915,国茂股份,17.65
2026-05-12,603637,镇海股份,18.53
2026-05-12,600100,同方股份,8.73
2026-05-12,600530,交大昂立,5.95
2026-05-12,002918,蒙娜丽莎,11.57
2026-05-12,002491,通鼎互联,20.66
2026-05-12,002031,巨轮智能,7.06
2026-05-12,600879,航天电子,26.65
2026-05-12,002474,榕基软件,8.34
2026-05-12,600480,凌云股份,11.61
2026-05-12,002669,康达新材,14.35
2026-05-12,600929,雪天盐业,7.2
2026-05-12,000710,贝瑞基因,10.99
2026-05-12,603028,赛福天,9.63
2026-05-12,001313,粤海饲料,9.59
2026-05-12,002629,仁智股份,6.92
2026-05-12,603878,武进不锈,8.55
2026-05-12,603758,秦安股份,13.44
